id,title,publishedAt,duration,definition,caption,licensedContent,viewCount,likeCount,commentCount,description,embeddable,player
6xfp06qbO6s,Yummy pork backbone in the winter!炖一锅酥烂入味的酱香大骨，冬天就得吃肉才痛快 | Liziqi channel,2019-01-07T09:49:41Z,PT5M,hd,true,True,10465441,174648,8550,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒#liziqi#liziqicooking#liziqiwinter#ChineseCuisine#ChineseFood#lýtửthất

Liziqi channel——Must-eat savory meat stew
天已经够冷了，
不给大口吃肉还有什么意义呢？
无敌简单的硬菜，
又香又解馋的北方酱大骨来一盆好不？
What’s the point of living in freeeeezing days,
If one can’t feast on meat?
Come for a pot of simple but yummy pork backbone
Stewed in dark sauce!

 【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#LiziqiChannel # LýTửThất#李子柒 #Chinesefood #리즈치 #酱肉大骨",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/6xfp06qbO6s"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
_jUJrIWp2I4,"Liuzhou ""Luosifen""| 吃得满足，嗦得过瘾，辣得舒坦，就一碗柳州螺蛳粉 | Liziqi Channel",2019-08-11T07:01:26Z,PT10M6S,hd,true,True,80713026,793205,35437,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 

Liuzhou ""Luosifen"": Slurpy, Spicy, and Absolutely Satisfying | Liziqi Channel
夏天正是打麻竹笋的时候，做了些酸笋。
螺蛳、猪筒骨…熬够时辰当作底汤！
一把粉几根菜，酸笋酸豆角 木耳萝卜干
出锅撒几颗炒花生炸腐竹，一勺辣椒油
“酸辣鲜香烫”一碗非遗柳州螺蛳粉就有了

(Liuzhou ""Luosifen"" is also known as Liuzhou rice noodles with river snails.) Summer is the on-season for processing sweet bamboo shoots. I made some pickled bamboo shoots. River snails and pork bones are stewed for hours to make a delicious stock. A handful of rice noodles, a few slices of vegetables, pickled bamboo shoots and green beans, chunks of ""wood ear"" fungus and dried daikon radish. Just before serving, sprinkle it up with pan-fried peanuts and tofu skin, and add a spoonful of chili oil. Sour, pungent, savory, mouthwatering, and steaming - this is how a bowl of Liuzhou ""Luosifen"", the legendary cuisine that has been listed as one of the 
intangible cultural heritages of China, is made.


 【李子柒 Liziqi 】 https://goo.gl/nkjpSx

more videos of my channel：
Spring 春之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1uK7fYuaQiRpcORDSmfsY2n

#Liziqi #LýTửThất #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/_jUJrIWp2I4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
R9j8OgYaLdQ,外皮酥脆，肉汁丰腴鲜香，触及灵魂的苏式鲜肉月饼Suzhou pork mooncakes 丨Liziqi Channel,2017-10-03T06:51:21Z,PT5M26S,hd,true,True,5983035,94310,2258,"Please subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒#liziqi#lýtửthất#ChineseCuisine #ChineseFood

It’s again the festival for reunion.
And this year, I made some Suzhou pork mooncakes. 
The pastry is crispy and flaky, while the pork filling is juicy and savory. 
Each morsel is a lip-smacking experience…
Take a sip of cassia wine and seize this heavenly moment.
Who cares about worldly sorrow or joy, and whether the moon dims or shines?
又是一年团圆佳节，
今年做了苏式鲜肉月饼。
外皮酥脆，肉汁丰腴鲜香。一嘴咬下满口香…
再抿上两小盅桂花酒，啧啧……
哪还管它个什么悲欢离合，阴晴圆缺！

【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#李子柒#liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/R9j8OgYaLdQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
o33PRJR_yVI,"Making Use of Every Part of the Lotus: Flowers,Leaves,and Roots 又闻荷香，索性荷花、荷叶、莲藕折腾了个遍 |Liziqi Channel",2019-07-11T23:36:20Z,PT8M42S,hd,true,True,31069294,444829,17985,"Please subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒#liziqi#lýtửthất#liziqicooking#liziqilotus#ChineseCuisine#ChineseFood
Liziqi Channel丨Making Use of Every Part of the Lotus: Flowers, Leaves, and Roots 

又一年荷花季
寻了些荷花、荷叶、藕带和莲藕
顺手做几道夏季时令菜，
剩下的莲藕拿来做了桂花坚果藕粉
我家老太太专属甜品！
配上一盏荷花茶，只叹夏天太短！

Ii's yet another lotus season.
I found some lotus flowers, leaves, sprouts, and roots,
and prepared several summer dishes with them.
Make the remaining lotus roots into starch, to serve with sweet osmanthus and nuts,
a desert special for my grandma!
Sip from a cup of lotus tea, and sigh about the transience of summer.

Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 

more videos of my channel：
Spring 春之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1uK7fYuaQiRpcORDSmfsY2n

Please click the link if you'd like to contribute subtitles to the video: https://is.gd/IUWn1A

#Liziqi #LýTửThất #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/o33PRJR_yVI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
ejwQRHtS6cw,（EP2）The life of blue calico dresses hand-dyed by Li Ziqi? 蓝草的一生？蓝印花布的一生？还是李子柒花裙子的一生？丨Liziqi Channel,2020-03-20T09:52:44Z,PT6M40S,hd,true,True,10279243,266539,13293,"EP1🎥https://youtu.be/8VO6ApTjGj4
Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 

“Blue dye comes from the indigo plant but is even bluer.”
Plant the indigo seeds and harvest twice a year,
Squash the leaves in a tank of liquid, drain to extract the dye, hand print the cloth and make into clothes!
Blue calico dying and batik printing are time-honored crafts handed down through generations.
I wonder how many of you still remember them.
“青出于蓝，而胜于蓝”
从一颗蓼蓝种子到两次收割，
打靛、起缸、染布、做衣！
蓝印花布 蜡染这些老前辈们的手艺，
不知道还有多少人记得呢！
#LýTửThất#李子柒#liziqi# lytuthat

 【李子柒 Liziqi 】 https://goo.gl/nkjpSx

liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/ejwQRHtS6cw"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
vxIZodWQWpM,The best gift for woman——The rose paste of Damascus 女人最好的礼物——大马士革玫瑰酱！|Liziqi channel,2018-03-05T11:12:11Z,PT5M,hd,true,True,11801863,156946,5045,"Liziqi channel
每日早晨露水未干之时将花摘下，
去尘  入糖  揉搓  再以蜜封坛…
余下的，便交给时间……
大马士革玫瑰鲜花和温补的手工红糖经过发酵，
就成了女人最好的礼物……

Take the flowers off when the dew is not yet dry every morning,
Remove dust, add sugar, rub it and then seal it in a jar with honey ...
Time will do the rest ...
After fermentation,  the Damascus rose and handmade brown sugar will become the best gift for a woman ...

Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Summer 夏之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1vS3FWBmiGeWa673kqBy33M

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel # LýTửThất   #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/vxIZodWQWpM"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
8VO6ApTjGj4,（EP1）蓝草的一生？蓝印花布的一生？还是李子柒花裙子的一生？The life of blue calico dresses hand-dyed by Li Ziqi?,2020-03-20T07:17:51Z,PT9M48S,hd,true,True,10052218,208831,11868,"EP2🎥https://youtu.be/ejwQRHtS6cw
Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 

“Blue dye comes from the indigo plant but is even bluer.”
Plant the indigo seeds and harvest twice a year,
Squash the leaves in a tank of liquid, drain to extract the dye, hand print the cloth and make into clothes!
Blue calico dying and batik printing are time-honored crafts handed down through generations.
I wonder how many of you still remember them.
“青出于蓝，而胜于蓝”
从一颗蓼蓝种子到两次收割，
打靛、起缸、染布、做衣！
蓝印花布 蜡染这些老前辈们的手艺，
不知道还有多少人记得呢！
#李子柒#李子柒Liziqi


 【李子柒 Liziqi 】 https://goo.gl/nkjpSx

liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#LýTửThất #李子柒 #liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/8VO6ApTjGj4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
5RMQoCUlXYQ,"Colorful flowers food, excavating different ways of eating roses缤纷花食，悄悄挖掘玫瑰的不同吃法|Liziqi channel",2018-05-28T03:12:02Z,PT6M44S,hd,true,True,6838812,101831,3603,"Liziqi channel
五月，
就是吃花的季节呀！
什么玫瑰酱啊 酒啊 鲜花饼什么的……
通通做起来！！
May,
It’s the season to eat flowers!
Like rose petal jam, wine, flower cake…
Let’s make them all.


Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Summer 夏之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1vS3FWBmiGeWa673kqBy33M

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel # LýTửThất   #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/5RMQoCUlXYQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
FWMIPukvdsQ,A special program on New Year snacks  年货小零食特辑 -花生瓜子糖葫芦，肉干果脯雪花酥 | Liziqi,2019-01-31T09:24:13Z,PT10M12S,hd,true,True,122048278,1478501,53064,"Please subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒#liziqi#lýtửthất#ChineseFood#liziqicooking#Chinesecooking#ChineseCuisine#chinafood

Liziqi channel——snacks for Spring Festival
花生瓜子糖葫芦，肉干果脯雪花酥——年货小零食

Another Spring Festival is coming!
Candied haws on a stick, fried peanut and seeds, and sweets of all kinds…
These were festival treats when we were little.
This year we’ve come up with a special program on New Year snacks
for as long as 10 minutes!

又过年喽哈哈哈哈哈哈！
冰糖葫芦，炒花生瓜子，各种好吃的糖果…
小时候总是眼巴巴的盼着这些。
今年多加了一个年货小零食新年特辑。
10分钟呐～～

Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Winter 冬之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1srtq78-PURBflRciBrf75x

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel # LýTửThất   #李子柒 #Chinesefood #리즈치 #年货 #零食 #snacks #SpringFestival",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/FWMIPukvdsQ"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
RjdxxGEXBg4,"Another year of Cerasus blossom season, come to the pot Cerasus tea又是一年樱花季，来壶樱花茶吧 | Liziqi channel",2018-03-30T08:34:34Z,PT4M40S,hd,false,False,8665661,126986,5706,"Please subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒#liziqi#lýtửthất#ChineseCuisine #ChineseFood#liziqichannel

漫山的八重樱开到颓靡，
又是一年樱花季。
不太习惯腌渍樱花的味道，所以用去年做荷花茶的古老法子制成了樱花茶。
淡紫色的成茶，口齿留香。
或许，值得一试……

【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#李子柒#liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/RjdxxGEXBg4"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
Yx4JnDez1sk,Ginseng honey 长白山人参蜜：众参皆苦，而我是甜的～ | Liziqi channel,2018-08-13T04:45:47Z,PT5M,hd,true,True,37614197,392412,12696,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#liziqi#李子柒#Liziqi#lýtửthất#ChineseCuisine #ChineseFood
人参蜜，
长白山流传已久的吃参方法
那儿的人懂参，更懂蜜。
人参性热，辅之以蜂蜜温养
夏乏秋困时，来一杯正好…
Ginseng honey is a traditional tonic in Changbai Mountain region,
where the locals know best about ginseng and honey.
Ginseng’s “inner heat” is mellowed by honey’s mildness.
When summer fatigue lingers through autumn,
Get a ginseng honey drink as your energy booster!


Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Summer 夏之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1vS3FWBmiGeWa673kqBy33M

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel # LýTửThất   #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/Yx4JnDez1sk"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
8Cw54otXe8g,Coal-baked caramelised corn pulp cakes. Make you drool.柴火慢烙出焦黄焦黄的玉米饼，香到流口水丨Liziqi Channel,2017-10-25T07:13:39Z,PT5M,hd,true,True,18325889,214340,5849,"Please subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒#liziqi#lýtửthất#ChineseCuisine #ChineseFood

想着以前每到这个季节，奶奶就会用石磨推出玉米浆烙出这种香香的玉米饼，记忆里这样用柴火烙出焦黄的嫩玉米饼，你有多久没吃过了？

【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#李子柒#liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/8Cw54otXe8g"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
D63cFlh7TiI,一种如精灵般的食材——松茸Matsutake丨Liziqi Channel,2017-10-17T03:47:02Z,PT5M,hd,true,True,12245302,147329,4503,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒#lýtửthấ#Liziqi#ChineseCuisine #ChineseFood

在海拔3000米之上的赤松树下，生长着一种如精灵般的食材------松茸。这种营养价值极高、且有着特殊浓香的食用菌到现在都无法人工培育，弥足珍贵。
从《炭烤松茸》到《松茸鸡汤》再到《松茸酒》……用最虔诚的仪式感烹饪最珍贵的食材！
Under the red pine tree at an altitude of 3,000 meters
Grows an elusive mushroom -- matsutake. 
This species of edible fungus with high nutritional value and intense aroma
Cannot be cultivated even today and is extremely rare.
From ""charcoal grilled matsutake"" to "" chicken soup with matsutake "" to ""matsutake wine"" ... 
Cook the most precious mushroom with the utmost piety and make it a culinary ritual!

【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#李子柒#liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/D63cFlh7TiI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
l6qkwAXsUNo,The receipt we used for years to make Sichuan dry meat and sausage四川腊肉和川味香肠 家里做了几十年的方子|LiziqiChannel,2017-11-27T10:00:33Z,PT5M1S,hd,true,True,8107377,112078,3053,"Please subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 
#李子柒#liziqi#lýtửthất#ChineseCuisine #ChineseFood

Traditional food from Liziqi——“Small snowy day to make dry vegetable, heavy snowy day to make dry meat”. After a heavy snow day, every family started to prepare dry meat and sausage for New Year. Now I am sharing the recipe we used several decades for making 5kg dry meat and sausage.李子柒的古香古食——“小雪腌菜，大雪腌肉’，大雪一过，家家户户都开始腌制过年吃的腊肉和香肠，我家做了几十年一直是这个方子，今儿个交给你们了。腊肉和香肠各用的10斤量。（四川老腊肉以及川味香肠的做法）

【李子柒 Liziqi 】 https://goo.gl/nkjpSx
--------------------------------------------------------------------
liziqi李子柒更多精彩视频推荐/More wonderful video recommendations：
liziqi李子柒精选视频/decent video selection：https://is.gd/qe9xuc
李子柒●花开有声 | Soud of blooming flowers： https://is.gd/tyr1ja
李子柒 ●饮食以节 | Chinese festival food： https://is.gd/3LsFnu
李子柒 ●适时而食 | Seasonal diet： https://is.gd/JmLJH3
东方非遗传承 | Oriental intangible cultural heritage ： https://is.gd/atatyo
传统工艺 | Traditional handicraft： https://is.gd/FPl4df
Spring 春之卷：https://is.gd/EBwo2n
Summer 夏之卷：https://is.gd/i1jJ46
Autumn 秋之卷：https://is.gd/YBVeL2
Winter 冬之卷：https://is.gd/3JqW8D

#李子柒#liziqi",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/l6qkwAXsUNo"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
NsoMcrCKC7Y,我把香菇种到山里啦！I planted shiitake mushrooms in the mountain!丨Liziqi Channel,2019-06-15T14:37:57Z,PT6M37S,hd,true,True,31852011,427377,16948,"Please  subscribe to 【李子柒 Liziqi 】Liziqi Channel on YouTube if you like my videos: https://goo.gl/nkjpSx 

我们这没有野生香菇，于是就自己种了。
这次是在之前打的树孔里加菌丝，
季节合适的话小半年之后就陆续开始出菇啦。
藏在山顶上，
一来山顶温度低，二来避免被别人摘走！
挑选好的香菇做了酱！夏天也能有得吃！
We don't have wild shiitake mushrooms here, and I decide to grow on my own.
Plug spawn in the tree holes we dug before, and in due time mushrooms will bud within half a year. Store them on the mountain top, to keep cool and avoid being taken on sly.
Choose the best ones to make shiitake mushroon paste.
Such a delicacy in summer!

Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Spring 春之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1uK7fYuaQiRpcORDSmfsY2n

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel #李子柒 #LýTửThất #mushrooms  #香菇酱 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/NsoMcrCKC7Y"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
rC6ARq8SZAI,"古法红糖|Providing warmth in the winter, quietly hidden in the bubbles of old brown sugar|Liziqi channel",2018-11-13T01:34:21Z,PT5M50S,hd,true,True,20861630,310504,11319,"Liziqi channel——old brown sugar
给你的冬日温暖，悄悄藏在老红糖的气泡里
Fewer and fewer people still make sugar in the traditional way,
which takes more than a dozen kilos of sugar canes to produce a kilo of sugar.
Anyway, genuine brown sugar is good for women and girls.
Here is my adapted recipe that you can follow at home.
Try it out yourself!
坚持古法制糖的糖匠越来越少了，
十多斤甘蔗才能熬出一斤糖，

真正的红糖对女生很好，
我做了个家庭可操作的古法红糖版本，
感兴趣的朋友或许可以自己试一下

Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Winter 冬之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1srtq78-PURBflRciBrf75x

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel # LýTửThất   #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/rC6ARq8SZAI"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
LuEJJfdv5DA,快入冬了，自己做些阿胶糕囤着暖身子！donkey hide gelatin paste,2017-10-20T11:31:59Z,PT5M,hd,true,True,19543425,234523,7586,"Autumn wind rises.
At this time of the year, I would make donkey hide gelatin paste for the winter.
Delicious and nutritious, 
Prime tonic for women and girls!
Keep my recipe if you’ve suffered from tremblingly cold hands and feet in the winter.
秋风起，
每年这个时候我都会做些阿胶固元膏囤着过冬。
香香甜甜的好吃又营养，
天知道这个宝贝对女孩子有多好！
冬天容易手脚冰凉的小朋友一定要收好哦～",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/LuEJJfdv5DA"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
SqY4OmDHUyc,Hao’ban Beef Paste 好拌牛肉酱，满山野味配土鸡油调香，辣中有鲜倍儿美 |Liziqi channel,2018-10-19T07:48:29Z,PT6M19S,hd,true,True,16562725,225866,10689,"Liziqi channel
好拌牛肉酱，满山野味配土鸡油调香，辣中有鲜倍儿美

入冬后，寒气渐浓…
嘴馋了，就惦记一口肉、一口辣
好拌牛肉酱，做酱二十年老师傅配制配方
鲜香回辣，封存了整座山间的野味
来碗清汤面浇上超大块牛肉的酱料
滋溜一碗下肚，全身都暖了

Winter comes, and chill stalks.
Can’t get my mind off a bite of meat with spice.
Hao’ban Beef Paste, recipe of a master with 20-year experience.
Fresh and spicy, essence of all wild flavors in the mountain.
Pour the paste with big chunks of beef, to a bowl of plain broth noodles,
Swallow it, and your body gets warm.

Subscribe to Liziqi Channel on YouTube: https://goo.gl/nkjpSx

more videos of my channel：
Winter 冬之卷（playlist）：https://www.youtube.com/playlist?list=PLF-q-IGQQb1srtq78-PURBflRciBrf75x

Click the link to translate: https://is.gd/IUWn1A

#LiziqiChannel # LýTửThất   #李子柒 #Chinesefood #리즈치",True,"{'embedHtml': '<iframe width=""480"" height=""270"" src=""//www.youtube.com/embed/SqY4OmDHUyc"" frameborder=""0"" allow=""accelerometer; autoplay; clipboard-write; encrypted-media; gyroscope; picture-in-picture; web-share"" allowfullscreen></iframe>'}"
